onset_idx,attack_type,onset_timestamp,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t0
11915,Benign,2018-02-23 01:20:00,0.44590336084365845,0.43113479018211365,0.438282310962677,0.43637266755104065,0.39976537227630615,0.3975085914134979,0.3854238986968994,0.3120502829551697,0.2624485194683075,0.2521527409553528,0.23798687756061554,0.2520504593849182,0.3032766580581665,0.36332857608795166,0.37682437896728516,0.3958609104156494,0.4057123064994812,0.43420490622520447,0.471384197473526,0.4777982234954834,0.49229907989501953
11921,Benign,2018-02-23 01:21:00,0.3854238986968994,0.3120502829551697,0.2624485194683075,0.2521527409553528,0.23798687756061554,0.2520504593849182,0.3032766580581665,0.36332857608795166,0.37682437896728516,0.3958609104156494,0.4057123064994812,0.43420490622520447,0.471384197473526,0.4777982234954834,0.49229907989501953,0.49594685435295105,0.5264760255813599,0.5504319071769714,0.5248021483421326,0.5003266334533691,0.5256273746490479
11927,Benign,2018-02-23 01:22:00,0.3032766580581665,0.36332857608795166,0.37682437896728516,0.3958609104156494,0.4057123064994812,0.43420490622520447,0.471384197473526,0.4777982234954834,0.49229907989501953,0.49594685435295105,0.5264760255813599,0.5504319071769714,0.5248021483421326,0.5003266334533691,0.5256273746490479,0.519278347492218,0.4837922751903534,0.4298199713230133,0.42458924651145935,0.464206337928772,0.48921528458595276
11933,Benign,2018-02-23 01:23:00,0.471384197473526,0.4777982234954834,0.49229907989501953,0.49594685435295105,0.5264760255813599,0.5504319071769714,0.5248021483421326,0.5003266334533691,0.5256273746490479,0.519278347492218,0.4837922751903534,0.4298199713230133,0.42458924651145935,0.464206337928772,0.48921528458595276,0.4890980124473572,0.5065888166427612,0.5187792181968689,0.5350821614265442,0.5207046270370483,0.5699504613876343
11938,Benign,2018-02-23 01:23:50,0.5504319071769714,0.5248021483421326,0.5003266334533691,0.5256273746490479,0.519278347492218,0.4837922751903534,0.4298199713230133,0.42458924651145935,0.464206337928772,0.48921528458595276,0.4890980124473572,0.5065888166427612,0.5187792181968689,0.5350821614265442,0.5207046270370483,0.5699504613876343,0.5743743181228638,0.6113500595092773,0.646763026714325,0.6581493616104126,0.6521913409233093
11944,Benign,2018-02-23 01:24:50,0.4298199713230133,0.42458924651145935,0.464206337928772,0.48921528458595276,0.4890980124473572,0.5065888166427612,0.5187792181968689,0.5350821614265442,0.5207046270370483,0.5699504613876343,0.5743743181228638,0.6113500595092773,0.646763026714325,0.6581493616104126,0.6521913409233093,0.6720454096794128,0.6596382260322571,0.6609323620796204,0.6698001623153687,0.6776355504989624,0.6876885890960693
11950,Benign,2018-02-23 01:25:50,0.5187792181968689,0.5350821614265442,0.5207046270370483,0.5699504613876343,0.5743743181228638,0.6113500595092773,0.646763026714325,0.6581493616104126,0.6521913409233093,0.6720454096794128,0.6596382260322571,0.6609323620796204,0.6698001623153687,0.6776355504989624,0.6876885890960693,0.6265527009963989,0.613863468170166,0.6003930568695068,0.5906163454055786,0.55914705991745,0.529619574546814
11956,Benign,2018-02-23 01:26:50,0.646763026714325,0.6581493616104126,0.6521913409233093,0.6720454096794128,0.6596382260322571,0.6609323620796204,0.6698001623153687,0.6776355504989624,0.6876885890960693,0.6265527009963989,0.613863468170166,0.6003930568695068,0.5906163454055786,0.55914705991745,0.529619574546814,0.5327188968658447,0.5372508764266968,0.481547474861145,0.4462767243385315,0.465431809425354,0.5041950345039368
11962,Benign,2018-02-23 01:27:50,0.6698001623153687,0.6776355504989624,0.6876885890960693,0.6265527009963989,0.613863468170166,0.6003930568695068,0.5906163454055786,0.55914705991745,0.529619574546814,0.5327188968658447,0.5372508764266968,0.481547474861145,0.4462767243385315,0.465431809425354,0.5041950345039368,0.48519521951675415,0.4301874041557312,0.3603980541229248,0.30904701352119446,0.3200366199016571,0.2913936376571655
11967,Benign,2018-02-23 01:28:40,0.6003930568695068,0.5906163454055786,0.55914705991745,0.529619574546814,0.5327188968658447,0.5372508764266968,0.481547474861145,0.4462767243385315,0.465431809425354,0.5041950345039368,0.48519521951675415,0.4301874041557312,0.3603980541229248,0.30904701352119446,0.3200366199016571,0.2913936376571655,0.3300096094608307,0.328571081161499,0.3658100664615631,0.3647187352180481,0.3703615665435791
11973,Benign,2018-02-23 01:29:40,0.481547474861145,0.4462767243385315,0.465431809425354,0.5041950345039368,0.48519521951675415,0.4301874041557312,0.3603980541229248,0.30904701352119446,0.3200366199016571,0.2913936376571655,0.3300096094608307,0.328571081161499,0.3658100664615631,0.3647187352180481,0.3703615665435791,0.36595743894577026,0.3141000270843506,0.24272435903549194,0.19752144813537598,0.19469627737998962,0.2074236273765564
11979,Benign,2018-02-23 01:30:40,0.3603980541229248,0.30904701352119446,0.3200366199016571,0.2913936376571655,0.3300096094608307,0.328571081161499,0.3658100664615631,0.3647187352180481,0.3703615665435791,0.36595743894577026,0.3141000270843506,0.24272435903549194,0.19752144813537598,0.19469627737998962,0.2074236273765564,0.24154308438301086,0.2846323251724243,0.29875582456588745,0.3565187454223633,0.4170803725719452,0.4340067207813263
11985,Benign,2018-02-23 01:31:40,0.3658100664615631,0.3647187352180481,0.3703615665435791,0.36595743894577026,0.3141000270843506,0.24272435903549194,0.19752144813537598,0.19469627737998962,0.2074236273765564,0.24154308438301086,0.2846323251724243,0.29875582456588745,0.3565187454223633,0.4170803725719452,0.4340067207813263,0.44811543822288513,0.435627281665802,0.44068852066993713,0.42660391330718994,0.3868826925754547,0.32432788610458374
11990,Benign,2018-02-23 01:32:30,0.24272435903549194,0.19752144813537598,0.19469627737998962,0.2074236273765564,0.24154308438301086,0.2846323251724243,0.29875582456588745,0.3565187454223633,0.4170803725719452,0.4340067207813263,0.44811543822288513,0.435627281665802,0.44068852066993713,0.42660391330718994,0.3868826925754547,0.32432788610458374,0.2491786777973175,0.20595674216747284,0.17132629454135895,0.15478955209255219,0.11619308590888977
11996,Benign,2018-02-23 01:33:30,0.29875582456588745,0.3565187454223633,0.4170803725719452,0.4340067207813263,0.44811543822288513,0.435627281665802,0.44068852066993713,0.42660391330718994,0.3868826925754547,0.32432788610458374,0.2491786777973175,0.20595674216747284,0.17132629454135895,0.15478955209255219,0.11619308590888977,0.11488799750804901,0.13030099868774414,0.16153426468372345,0.15274976193904877,0.13135398924350739,0.12210327386856079
12002,Benign,2018-02-23 01:34:30,0.44068852066993713,0.42660391330718994,0.3868826925754547,0.32432788610458374,0.2491786777973175,0.20595674216747284,0.17132629454135895,0.15478955209255219,0.11619308590888977,0.11488799750804901,0.13030099868774414,0.16153426468372345,0.15274976193904877,0.13135398924350739,0.12210327386856079,0.13422900438308716,0.12877750396728516,0.1402382254600525,0.14508949220180511,0.10131312161684036,0.06922710686922073
12008,Benign,2018-02-23 01:35:30,0.17132629454135895,0.15478955209255219,0.11619308590888977,0.11488799750804901,0.13030099868774414,0.16153426468372345,0.15274976193904877,0.13135398924350739,0.12210327386856079,0.13422900438308716,0.12877750396728516,0.1402382254600525,0.14508949220180511,0.10131312161684036,0.06922710686922073,0.0730411633849144,0.10477616637945175,0.11085499823093414,0.1256062388420105,0.16153572499752045,0.2352079302072525
12013,Benign,2018-02-23 01:36:20,0.16153426468372345,0.15274976193904877,0.13135398924350739,0.12210327386856079,0.13422900438308716,0.12877750396728516,0.1402382254600525,0.14508949220180511,0.10131312161684036,0.06922710686922073,0.0730411633849144,0.10477616637945175,0.11085499823093414,0.1256062388420105,0.16153572499752045,0.2352079302072525,0.3028898537158966,0.3401460647583008,0.3634923994541168,0.40920406579971313,0.41047224402427673
12019,Benign,2018-02-23 01:37:20,0.1402382254600525,0.14508949220180511,0.10131312161684036,0.06922710686922073,0.0730411633849144,0.10477616637945175,0.11085499823093414,0.1256062388420105,0.16153572499752045,0.2352079302072525,0.3028898537158966,0.3401460647583008,0.3634923994541168,0.40920406579971313,0.41047224402427673,0.4438234567642212,0.4670102894306183,0.43837594985961914,0.36851879954338074,0.3217122554779053,0.3047281801700592
12025,Benign,2018-02-23 01:38:20,0.11085499823093414,0.1256062388420105,0.16153572499752045,0.2352079302072525,0.3028898537158966,0.3401460647583008,0.3634923994541168,0.40920406579971313,0.41047224402427673,0.4438234567642212,0.4670102894306183,0.43837594985961914,0.36851879954338074,0.3217122554779053,0.3047281801700592,0.31869614124298096,0.3275042474269867,0.3678317070007324,0.3966023623943329,0.4537498652935028,0.4831879138946533
12031,Benign,2018-02-23 01:39:20,0.3634923994541168,0.40920406579971313,0.41047224402427673,0.4438234567642212,0.4670102894306183,0.43837594985961914,0.36851879954338074,0.3217122554779053,0.3047281801700592,0.31869614124298096,0.3275042474269867,0.3678317070007324,0.3966023623943329,0.4537498652935028,0.4831879138946533,0.46107223629951477,0.49374598264694214,0.5239173769950867,0.6019334197044373,0.6643468141555786,0.6000699400901794
12036,Benign,2018-02-23 01:40:10,0.43837594985961914,0.36851879954338074,0.3217122554779053,0.3047281801700592,0.31869614124298096,0.3275042474269867,0.3678317070007324,0.3966023623943329,0.4537498652935028,0.4831879138946533,0.46107223629951477,0.49374598264694214,0.5239173769950867,0.6019334197044373,0.6643468141555786,0.6000699400901794,0.5227587223052979,0.5228826403617859,0.5062357783317566,0.516787588596344,0.5378542542457581
12042,Benign,2018-02-23 01:41:10,0.3678317070007324,0.3966023623943329,0.4537498652935028,0.4831879138946533,0.46107223629951477,0.49374598264694214,0.5239173769950867,0.6019334197044373,0.6643468141555786,0.6000699400901794,0.5227587223052979,0.5228826403617859,0.5062357783317566,0.516787588596344,0.5378542542457581,0.5012180805206299,0.47537317872047424,0.4638524353504181,0.4588775336742401,0.46804240345954895,0.4649527072906494
12045,Benign,2018-02-23 01:41:40,0.4831879138946533,0.46107223629951477,0.49374598264694214,0.5239173769950867,0.6019334197044373,0.6643468141555786,0.6000699400901794,0.5227587223052979,0.5228826403617859,0.5062357783317566,0.516787588596344,0.5378542542457581,0.5012180805206299,0.47537317872047424,0.4638524353504181,0.4588775336742401,0.46804240345954895,0.4649527072906494,0.4341886341571808,0.40489229559898376,0.40683266520500183
12048,Benign,2018-02-23 01:42:10,0.5239173769950867,0.6019334197044373,0.6643468141555786,0.6000699400901794,0.5227587223052979,0.5228826403617859,0.5062357783317566,0.516787588596344,0.5378542542457581,0.5012180805206299,0.47537317872047424,0.4638524353504181,0.4588775336742401,0.46804240345954895,0.4649527072906494,0.4341886341571808,0.40489229559898376,0.40683266520500183,0.43515217304229736,0.4372543692588806,0.4408932626247406
12054,Benign,2018-02-23 01:43:10,0.5062357783317566,0.516787588596344,0.5378542542457581,0.5012180805206299,0.47537317872047424,0.4638524353504181,0.4588775336742401,0.46804240345954895,0.4649527072906494,0.4341886341571808,0.40489229559898376,0.40683266520500183,0.43515217304229736,0.4372543692588806,0.4408932626247406,0.38822242617607117,0.35575181245803833,0.2681204676628113,0.2984755337238312,0.304690957069397,0.31480756402015686
12059,Benign,2018-02-23 01:44:00,0.4638524353504181,0.4588775336742401,0.46804240345954895,0.4649527072906494,0.4341886341571808,0.40489229559898376,0.40683266520500183,0.43515217304229736,0.4372543692588806,0.4408932626247406,0.38822242617607117,0.35575181245803833,0.2681204676628113,0.2984755337238312,0.304690957069397,0.31480756402015686,0.3427184224128723,0.36506524682044983,0.3170684278011322,0.31180402636528015,0.35210222005844116
12065,Benign,2018-02-23 01:45:00,0.40683266520500183,0.43515217304229736,0.4372543692588806,0.4408932626247406,0.38822242617607117,0.35575181245803833,0.2681204676628113,0.2984755337238312,0.304690957069397,0.31480756402015686,0.3427184224128723,0.36506524682044983,0.3170684278011322,0.31180402636528015,0.35210222005844116,0.39775392413139343,0.41578447818756104,0.4511213004589081,0.42380663752555847,0.40357327461242676,0.4349302351474762
12071,Benign,2018-02-23 01:46:00,0.2681204676628113,0.2984755337238312,0.304690957069397,0.31480756402015686,0.3427184224128723,0.36506524682044983,0.3170684278011322,0.31180402636528015,0.35210222005844116,0.39775392413139343,0.41578447818756104,0.4511213004589081,0.42380663752555847,0.40357327461242676,0.4349302351474762,0.474159836769104,0.5131310820579529,0.48755404353141785,0.47113147377967834,0.46193253993988037,0.4895971119403839
12077,Benign,2018-02-23 01:47:00,0.3170684278011322,0.31180402636528015,0.35210222005844116,0.39775392413139343,0.41578447818756104,0.4511213004589081,0.42380663752555847,0.40357327461242676,0.4349302351474762,0.474159836769104,0.5131310820579529,0.48755404353141785,0.47113147377967834,0.46193253993988037,0.4895971119403839,0.509580135345459,0.49470221996307373,0.5035333037376404,0.50470370054245,0.4731510281562805,0.4307872951030731
12082,Benign,2018-02-23 01:47:50,0.4511213004589081,0.42380663752555847,0.40357327461242676,0.4349302351474762,0.474159836769104,0.5131310820579529,0.48755404353141785,0.47113147377967834,0.46193253993988037,0.4895971119403839,0.509580135345459,0.49470221996307373,0.5035333037376404,0.50470370054245,0.4731510281562805,0.4307872951030731,0.35591229796409607,0.33941763639450073,0.33179470896720886,0.35692572593688965,0.3213510811328888
12088,Benign,2018-02-23 01:48:50,0.48755404353141785,0.47113147377967834,0.46193253993988037,0.4895971119403839,0.509580135345459,0.49470221996307373,0.5035333037376404,0.50470370054245,0.4731510281562805,0.4307872951030731,0.35591229796409607,0.33941763639450073,0.33179470896720886,0.35692572593688965,0.3213510811328888,0.3421781361103058,0.33448535203933716,0.23224923014640808,0.2104899287223816,0.2023950219154358,0.21107012033462524
12094,Benign,2018-02-23 01:49:50,0.5035333037376404,0.50470370054245,0.4731510281562805,0.4307872951030731,0.35591229796409607,0.33941763639450073,0.33179470896720886,0.35692572593688965,0.3213510811328888,0.3421781361103058,0.33448535203933716,0.23224923014640808,0.2104899287223816,0.2023950219154358,0.21107012033462524,0.2362356185913086,0.29314979910850525,0.2520999610424042,0.20906412601470947,0.1749015599489212,0.14316782355308533
12100,Benign,2018-02-23 01:50:50,0.33179470896720886,0.35692572593688965,0.3213510811328888,0.3421781361103058,0.33448535203933716,0.23224923014640808,0.2104899287223816,0.2023950219154358,0.21107012033462524,0.2362356185913086,0.29314979910850525,0.2520999610424042,0.20906412601470947,0.1749015599489212,0.14316782355308533,0.1285194754600525,0.12794175744056702,0.11909990012645721,0.1403365582227707,0.175636425614357,0.20403538644313812
12105,Benign,2018-02-23 01:51:40,0.23224923014640808,0.2104899287223816,0.2023950219154358,0.21107012033462524,0.2362356185913086,0.29314979910850525,0.2520999610424042,0.20906412601470947,0.1749015599489212,0.14316782355308533,0.1285194754600525,0.12794175744056702,0.11909990012645721,0.1403365582227707,0.175636425614357,0.20403538644313812,0.24059012532234192,0.25150784850120544,0.3009832799434662,0.32048431038856506,0.3400600552558899
12111,Benign,2018-02-23 01:52:40,0.2520999610424042,0.20906412601470947,0.1749015599489212,0.14316782355308533,0.1285194754600525,0.12794175744056702,0.11909990012645721,0.1403365582227707,0.175636425614357,0.20403538644313812,0.24059012532234192,0.25150784850120544,0.3009832799434662,0.32048431038856506,0.3400600552558899,0.3724619448184967,0.4370667338371277,0.4703572988510132,0.5020698308944702,0.5115079283714294,0.5677695870399475
12117,Benign,2018-02-23 01:53:40,0.11909990012645721,0.1403365582227707,0.175636425614357,0.20403538644313812,0.24059012532234192,0.25150784850120544,0.3009832799434662,0.32048431038856506,0.3400600552558899,0.3724619448184967,0.4370667338371277,0.4703572988510132,0.5020698308944702,0.5115079283714294,0.5677695870399475,0.5757692456245422,0.590836226940155,0.6290736794471741,0.6019039750099182,0.6169013977050781,0.6397286057472229
12123,Benign,2018-02-23 01:54:40,0.3009832799434662,0.32048431038856506,0.3400600552558899,0.3724619448184967,0.4370667338371277,0.4703572988510132,0.5020698308944702,0.5115079283714294,0.5677695870399475,0.5757692456245422,0.590836226940155,0.6290736794471741,0.6019039750099182,0.6169013977050781,0.6397286057472229,0.6710595488548279,0.7105199098587036,0.6995584964752197,0.690667450428009,0.6894725561141968,0.6657493114471436
12128,Benign,2018-02-23 01:55:30,0.4703572988510132,0.5020698308944702,0.5115079283714294,0.5677695870399475,0.5757692456245422,0.590836226940155,0.6290736794471741,0.6019039750099182,0.6169013977050781,0.6397286057472229,0.6710595488548279,0.7105199098587036,0.6995584964752197,0.690667450428009,0.6894725561141968,0.6657493114471436,0.6246535181999207,0.5765857696533203,0.5722379088401794,0.5002654194831848,0.4527652859687805
12134,Benign,2018-02-23 01:56:30,0.6290736794471741,0.6019039750099182,0.6169013977050781,0.6397286057472229,0.6710595488548279,0.7105199098587036,0.6995584964752197,0.690667450428009,0.6894725561141968,0.6657493114471436,0.6246535181999207,0.5765857696533203,0.5722379088401794,0.5002654194831848,0.4527652859687805,0.4552723467350006,0.45187434554100037,0.45634129643440247,0.4462994635105133,0.3853389620780945,0.3094058632850647
12140,Benign,2018-02-23 01:57:30,0.6995584964752197,0.690667450428009,0.6894725561141968,0.6657493114471436,0.6246535181999207,0.5765857696533203,0.5722379088401794,0.5002654194831848,0.4527652859687805,0.4552723467350006,0.45187434554100037,0.45634129643440247,0.4462994635105133,0.3853389620780945,0.3094058632850647,0.20348122715950012,0.13537003099918365,0.14976485073566437,0.16348154842853546,0.1422424465417862,0.15525493025779724
12146,Benign,2018-02-23 01:58:30,0.5722379088401794,0.5002654194831848,0.4527652859687805,0.4552723467350006,0.45187434554100037,0.45634129643440247,0.4462994635105133,0.3853389620780945,0.3094058632850647,0.20348122715950012,0.13537003099918365,0.14976485073566437,0.16348154842853546,0.1422424465417862,0.15525493025779724,0.18451176583766937,0.1869944930076599,0.24635577201843262,0.3256816267967224,0.34825900197029114,0.2908390164375305
12151,Benign,2018-02-23 01:59:20,0.45634129643440247,0.4462994635105133,0.3853389620780945,0.3094058632850647,0.20348122715950012,0.13537003099918365,0.14976485073566437,0.16348154842853546,0.1422424465417862,0.15525493025779724,0.18451176583766937,0.1869944930076599,0.24635577201843262,0.3256816267967224,0.34825900197029114,0.2908390164375305,0.2254105806350708,0.203994020819664,0.18180367350578308,0.17284849286079407,0.13305935263633728
12157,Benign,2018-02-23 02:00:20,0.14976485073566437,0.16348154842853546,0.1422424465417862,0.15525493025779724,0.18451176583766937,0.1869944930076599,0.24635577201843262,0.3256816267967224,0.34825900197029114,0.2908390164375305,0.2254105806350708,0.203994020819664,0.18180367350578308,0.17284849286079407,0.13305935263633728,0.12890274822711945,0.13745927810668945,0.16413699090480804,0.16918417811393738,0.17689037322998047,0.17483526468276978
12163,Benign,2018-02-23 02:01:20,0.24635577201843262,0.3256816267967224,0.34825900197029114,0.2908390164375305,0.2254105806350708,0.203994020819664,0.18180367350578308,0.17284849286079407,0.13305935263633728,0.12890274822711945,0.13745927810668945,0.16413699090480804,0.16918417811393738,0.17689037322998047,0.17483526468276978,0.16283465921878815,0.16171343624591827,0.1763884574174881,0.20088563859462738,0.2151026874780655,0.1498897224664688
12169,Benign,2018-02-23 02:02:20,0.18180367350578308,0.17284849286079407,0.13305935263633728,0.12890274822711945,0.13745927810668945,0.16413699090480804,0.16918417811393738,0.17689037322998047,0.17483526468276978,0.16283465921878815,0.16171343624591827,0.1763884574174881,0.20088563859462738,0.2151026874780655,0.1498897224664688,0.14364612102508545,0.13336633145809174,0.1510397046804428,0.1650160849094391,0.17425793409347534,0.17041243612766266
12175,Benign,2018-02-23 02:03:20,0.16918417811393738,0.17689037322998047,0.17483526468276978,0.16283465921878815,0.16171343624591827,0.1763884574174881,0.20088563859462738,0.2151026874780655,0.1498897224664688,0.14364612102508545,0.13336633145809174,0.1510397046804428,0.1650160849094391,0.17425793409347534,0.17041243612766266,0.1848049759864807,0.21497800946235657,0.21484637260437012,0.1824650913476944,0.1667172759771347,0.15306319296360016
12180,Benign,2018-02-23 02:04:10,0.1763884574174881,0.20088563859462738,0.2151026874780655,0.1498897224664688,0.14364612102508545,0.13336633145809174,0.1510397046804428,0.1650160849094391,0.17425793409347534,0.17041243612766266,0.1848049759864807,0.21497800946235657,0.21484637260437012,0.1824650913476944,0.1667172759771347,0.15306319296360016,0.1571347862482071,0.16766750812530518,0.1863119900226593,0.212723970413208,0.18926188349723816
12186,Benign,2018-02-23 02:05:10,0.1510397046804428,0.1650160849094391,0.17425793409347534,0.17041243612766266,0.1848049759864807,0.21497800946235657,0.21484637260437012,0.1824650913476944,0.1667172759771347,0.15306319296360016,0.1571347862482071,0.16766750812530518,0.1863119900226593,0.212723970413208,0.18926188349723816,0.1575147658586502,0.13382777571678162,0.15954071283340454,0.19877052307128906,0.23453763127326965,0.23452483117580414
12188,Benign,2018-02-23 02:05:30,0.17425793409347534,0.17041243612766266,0.1848049759864807,0.21497800946235657,0.21484637260437012,0.1824650913476944,0.1667172759771347,0.15306319296360016,0.1571347862482071,0.16766750812530518,0.1863119900226593,0.212723970413208,0.18926188349723816,0.1575147658586502,0.13382777571678162,0.15954071283340454,0.19877052307128906,0.23453763127326965,0.23452483117580414,0.2576868236064911,0.22914595901966095
12192,Benign,2018-02-23 02:06:10,0.21484637260437012,0.1824650913476944,0.1667172759771347,0.15306319296360016,0.1571347862482071,0.16766750812530518,0.1863119900226593,0.212723970413208,0.18926188349723816,0.1575147658586502,0.13382777571678162,0.15954071283340454,0.19877052307128906,0.23453763127326965,0.23452483117580414,0.2576868236064911,0.22914595901966095,0.22766365110874176,0.22723320126533508,0.20893755555152893,0.20083245635032654
12198,Benign,2018-02-23 02:07:10,0.1863119900226593,0.212723970413208,0.18926188349723816,0.1575147658586502,0.13382777571678162,0.15954071283340454,0.19877052307128906,0.23453763127326965,0.23452483117580414,0.2576868236064911,0.22914595901966095,0.22766365110874176,0.22723320126533508,0.20893755555152893,0.20083245635032654,0.1744241714477539,0.19158990681171417,0.2249215692281723,0.24551427364349365,0.29812029004096985,0.3339858651161194
12203,Benign,2018-02-23 02:08:00,0.15954071283340454,0.19877052307128906,0.23453763127326965,0.23452483117580414,0.2576868236064911,0.22914595901966095,0.22766365110874176,0.22723320126533508,0.20893755555152893,0.20083245635032654,0.1744241714477539,0.19158990681171417,0.2249215692281723,0.24551427364349365,0.29812029004096985,0.3339858651161194,0.3491668105125427,0.3006698787212372,0.2597486674785614,0.2576708197593689,0.28107184171676636
12209,Benign,2018-02-23 02:09:00,0.22766365110874176,0.22723320126533508,0.20893755555152893,0.20083245635032654,0.1744241714477539,0.19158990681171417,0.2249215692281723,0.24551427364349365,0.29812029004096985,0.3339858651161194,0.3491668105125427,0.3006698787212372,0.2597486674785614,0.2576708197593689,0.28107184171676636,0.3062537610530853,0.3288692831993103,0.35406380891799927,0.41882163286209106,0.47103437781333923,0.500548243522644
12215,Benign,2018-02-23 02:10:00,0.2249215692281723,0.24551427364349365,0.29812029004096985,0.3339858651161194,0.3491668105125427,0.3006698787212372,0.2597486674785614,0.2576708197593689,0.28107184171676636,0.3062537610530853,0.3288692831993103,0.35406380891799927,0.41882163286209106,0.47103437781333923,0.500548243522644,0.5326351523399353,0.582718551158905,0.6060950756072998,0.6195395588874817,0.6446724534034729,0.6591433882713318
12547,Benign,2018-02-23 03:05:20,0.10542107373476028,0.1070043072104454,0.09387257695198059,0.12189675867557526,0.11114577203989029,0.14672189950942993,0.1861591637134552,0.21310971677303314,0.2522812783718109,0.23337602615356445,0.20851820707321167,0.16555309295654297,0.13644632697105408,0.12336251884698868,0.11333449929952621,0.1555655598640442,0.20541834831237793,0.2519194185733795,0.2513815462589264,0.27098819613456726,0.2748427391052246
12549,Benign,2018-02-23 03:05:40,0.09387257695198059,0.12189675867557526,0.11114577203989029,0.14672189950942993,0.1861591637134552,0.21310971677303314,0.2522812783718109,0.23337602615356445,0.20851820707321167,0.16555309295654297,0.13644632697105408,0.12336251884698868,0.11333449929952621,0.1555655598640442,0.20541834831237793,0.2519194185733795,0.2513815462589264,0.27098819613456726,0.2748427391052246,0.28188952803611755,0.30832815170288086
12552,Benign,2018-02-23 03:06:10,0.14672189950942993,0.1861591637134552,0.21310971677303314,0.2522812783718109,0.23337602615356445,0.20851820707321167,0.16555309295654297,0.13644632697105408,0.12336251884698868,0.11333449929952621,0.1555655598640442,0.20541834831237793,0.2519194185733795,0.2513815462589264,0.27098819613456726,0.2748427391052246,0.28188952803611755,0.30832815170288086,0.360373854637146,0.3517771065235138,0.35646095871925354
12563,Benign,2018-02-23 03:08:00,0.20541834831237793,0.2519194185733795,0.2513815462589264,0.27098819613456726,0.2748427391052246,0.28188952803611755,0.30832815170288086,0.360373854637146,0.3517771065235138,0.35646095871925354,0.32255837321281433,0.37480029463768005,0.3186727464199066,0.24734888970851898,0.2727818787097931,0.38352081179618835,0.42840784788131714,0.44501611590385437,0.4401635229587555,0.3801437020301819,0.33969077467918396
12568,Benign,2018-02-23 03:08:50,0.28188952803611755,0.30832815170288086,0.360373854637146,0.3517771065235138,0.35646095871925354,0.32255837321281433,0.37480029463768005,0.3186727464199066,0.24734888970851898,0.2727818787097931,0.38352081179618835,0.42840784788131714,0.44501611590385437,0.4401635229587555,0.3801437020301819,0.33969077467918396,0.3807717561721802,0.36817488074302673,0.3451549708843231,0.2971755862236023,0.2734854519367218
12587,Benign,2018-02-23 03:12:00,0.2971755862236023,0.2734854519367218,0.2789805233478546,0.2741968035697937,0.19900356233119965,0.17722968757152557,0.12863430380821228,0.09300558269023895,0.08718089759349823,0.10389354825019836,0.11540872603654861,0.13958881795406342,0.17522017657756805,0.23250117897987366,0.30916842818260193,0.41208183765411377,0.4783627688884735,0.49840080738067627,0.4130539298057556,0.39879605174064636,0.42539098858833313
12591,Benign,2018-02-23 03:12:40,0.19900356233119965,0.17722968757152557,0.12863430380821228,0.09300558269023895,0.08718089759349823,0.10389354825019836,0.11540872603654861,0.13958881795406342,0.17522017657756805,0.23250117897987366,0.30916842818260193,0.41208183765411377,0.4783627688884735,0.49840080738067627,0.4130539298057556,0.39879605174064636,0.42539098858833313,0.4098029136657715,0.3564978837966919,0.30512040853500366,0.2821975350379944
12597,Benign,2018-02-23 03:13:40,0.11540872603654861,0.13958881795406342,0.17522017657756805,0.23250117897987366,0.30916842818260193,0.41208183765411377,0.4783627688884735,0.49840080738067627,0.4130539298057556,0.39879605174064636,0.42539098858833313,0.4098029136657715,0.3564978837966919,0.30512040853500366,0.2821975350379944,0.28072401881217957,0.2825464606285095,0.24072393774986267,0.15120582282543182,0.10193713009357452,0.09046750515699387
12605,Benign,2018-02-23 03:15:00,0.4130539298057556,0.39879605174064636,0.42539098858833313,0.4098029136657715,0.3564978837966919,0.30512040853500366,0.2821975350379944,0.28072401881217957,0.2825464606285095,0.24072393774986267,0.15120582282543182,0.10193713009357452,0.09046750515699387,0.09704068303108215,0.10110414028167725,0.09749555587768555,0.09164752066135406,0.10819806158542633,0.14286480844020844,0.17999356985092163,0.19186586141586304
12608,Benign,2018-02-23 03:15:30,0.4098029136657715,0.3564978837966919,0.30512040853500366,0.2821975350379944,0.28072401881217957,0.2825464606285095,0.24072393774986267,0.15120582282543182,0.10193713009357452,0.09046750515699387,0.09704068303108215,0.10110414028167725,0.09749555587768555,0.09164752066135406,0.10819806158542633,0.14286480844020844,0.17999356985092163,0.19186586141586304,0.20642739534378052,0.17139579355716705,0.16356629133224487
12611,Benign,2018-02-23 03:16:00,0.2821975350379944,0.28072401881217957,0.2825464606285095,0.24072393774986267,0.15120582282543182,0.10193713009357452,0.09046750515699387,0.09704068303108215,0.10110414028167725,0.09749555587768555,0.09164752066135406,0.10819806158542633,0.14286480844020844,0.17999356985092163,0.19186586141586304,0.20642739534378052,0.17139579355716705,0.16356629133224487,0.16954360902309418,0.19575759768486023,0.21205662190914154
